name
Absomtweagya
Adukrom
Ahenbronum Konongo
Ahyieam Odumasi
Amerfa Kyekyewere
Apebuoso
Dwease Ahenebronum
Dwease Newtown
Efam Konongo
Esoro
Konongo Freetown
Konongo Newtown
Kyekyebiase
Market Circle Konongo
Nsiakrom
Nyaboo
Obenimase
Odumasi Newtown
Odumasi Zongo
Patriensa West
Patriensa West
Praaso East
Praaso West
Santreso Odumasi
